Fecha;Mes;Fecha de busqueda;Precio;Moneda;Es directo;Aerolinea;Origen;Destino;Ciudad origen;País origen;Ciudad de destino;Dia;;
25/06/2021;6;13/05/2021;34;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;25;;
26/06/2021;6;13/05/2021;37;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;26;;
26/06/2021;6;13/05/2021;102;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;26;;
28/06/2021;6;13/05/2021;105;€;False;eurowings;BER;VLC;Berlín;Alemania;Valencia;28;;
29/06/2021;6;13/05/2021;27;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;29;;
30/06/2021;6;13/05/2021;39;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;30;;
01/07/2021;7;13/05/2021;36;€;False;easyJet;BER;VLC;Berlín;Alemania;Valencia;1;;
01/07/2021;7;13/05/2021;67;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;1;;
02/07/2021;7;13/05/2021;45;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;2;;
03/07/2021;7;13/05/2021;34;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;3;;
03/07/2021;7;13/05/2021;85;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;3;;
05/07/2021;7;13/05/2021;36;€;False;easyJet;BER;VLC;Berlín;Alemania;Valencia;5;;
05/07/2021;7;13/05/2021;61;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;5;;
06/07/2021;7;13/05/2021;27;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;6;;
07/07/2021;7;13/05/2021;36;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;7;;
08/07/2021;7;13/05/2021;35;€;False;easyJet;BER;VLC;Berlín;Alemania;Valencia;8;;
08/07/2021;7;13/05/2021;41;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;8;;
09/07/2021;7;13/05/2021;37;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;9;;
10/07/2021;7;13/05/2021;37;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;10;;
10/07/2021;7;13/05/2021;65;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;10;;
11/07/2021;7;13/05/2021;36;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;11;;
12/07/2021;7;13/05/2021;36;€;False;easyJet;BER;VLC;Berlín;Alemania;Valencia;12;;
12/07/2021;7;13/05/2021;75;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;12;;
13/07/2021;7;13/05/2021;27;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;13;;
14/07/2021;7;13/05/2021;36;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;14;;
15/07/2021;7;13/05/2021;34;€;False;easyJet;BER;VLC;Berlín;Alemania;Valencia;15;;
15/07/2021;7;13/05/2021;55;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;15;;
16/07/2021;7;13/05/2021;34;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;16;;
17/07/2021;7;13/05/2021;34;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;17;;
17/07/2021;7;13/05/2021;74;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;17;;
18/07/2021;7;13/05/2021;36;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;18;;
19/07/2021;7;13/05/2021;36;€;False;easyJet;BER;VLC;Berlín;Alemania;Valencia;19;;
19/07/2021;7;13/05/2021;75;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;19;;
20/07/2021;7;13/05/2021;27;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;20;;
21/07/2021;7;13/05/2021;37;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;21;;
22/07/2021;7;13/05/2021;32;€;False;easyJet;BER;VLC;Berlín;Alemania;Valencia;22;;
22/07/2021;7;13/05/2021;54;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;22;;
23/07/2021;7;13/05/2021;34;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;23;;
24/07/2021;7;13/05/2021;34;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;24;;
24/07/2021;7;13/05/2021;51;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;24;;
26/07/2021;7;13/05/2021;37;€;False;easyJet;BER;VLC;Berlín;Alemania;Valencia;26;;
26/07/2021;7;13/05/2021;42;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;26;;
27/07/2021;7;13/05/2021;21;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;27;;
28/07/2021;7;13/05/2021;36;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;28;;
29/07/2021;7;13/05/2021;31;€;False;easyJet;BER;VLC;Berlín;Alemania;Valencia;29;;
29/07/2021;7;13/05/2021;35;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;29;;
30/07/2021;7;13/05/2021;115;€;False;eurowings;BER;VLC;Berlín;Alemania;Valencia;30;;
31/07/2021;7;13/05/2021;36;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;31;;
31/07/2021;7;13/05/2021;42;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;31;;
02/08/2021;8;13/05/2021;35;€;True;easyJet;BER;VLC;Berlín;Alemania;Valencia;2;;
03/08/2021;8;13/05/2021;21;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;3;;
04/08/2021;8;13/05/2021;34;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;4;;
05/08/2021;8;13/05/2021;29;€;False;easyJet;BER;VLC;Berlín;Alemania;Valencia;5;;
05/08/2021;8;13/05/2021;38;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;5;;
06/08/2021;8;13/05/2021;50;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;6;;
07/08/2021;8;13/05/2021;47;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;7;;
10/08/2021;8;13/05/2021;155;€;False;eurowings;BER;VLC;Berlín;Alemania;Valencia;10;;
11/08/2021;8;13/05/2021;85;€;False;eurowings;BER;VLC;Berlín;Alemania;Valencia;11;;
12/08/2021;8;13/05/2021;44;€;False;easyJet;BER;VLC;Berlín;Alemania;Valencia;12;;
12/08/2021;8;13/05/2021;56;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;12;;
13/08/2021;8;13/05/2021;115;€;False;eurowings;BER;VLC;Berlín;Alemania;Valencia;13;;
14/08/2021;8;13/05/2021;51;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;14;;
16/08/2021;8;13/05/2021;105;€;False;eurowings;BER;VLC;Berlín;Alemania;Valencia;16;;
17/08/2021;8;13/05/2021;24;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;17;;
18/08/2021;8;13/05/2021;85;€;False;eurowings;BER;VLC;Berlín;Alemania;Valencia;18;;
19/08/2021;8;13/05/2021;85;€;False;eurowings;BER;VLC;Berlín;Alemania;Valencia;19;;
20/08/2021;8;13/05/2021;115;€;False;eurowings;BER;VLC;Berlín;Alemania;Valencia;20;;
21/08/2021;8;13/05/2021;46;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;21;;
23/08/2021;8;13/05/2021;105;€;False;eurowings;BER;VLC;Berlín;Alemania;Valencia;23;;
24/08/2021;8;13/05/2021;28;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;24;;
25/08/2021;8;13/05/2021;85;€;False;eurowings;BER;VLC;Berlín;Alemania;Valencia;25;;
26/08/2021;8;13/05/2021;48;€;False;easyJet;BER;VLC;Berlín;Alemania;Valencia;26;;
26/08/2021;8;13/05/2021;51;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;26;;
27/08/2021;8;13/05/2021;51;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;27;;
28/08/2021;8;13/05/2021;48;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;28;;
28/08/2021;8;13/05/2021;55;€;True;Ryanair;BER;VLC;Berlín;Alemania;Valencia;28;;
29/08/2021;8;13/05/2021;32;€;False;Ryanair;BER;VLC;Berlín;Alemania;Valencia;29;;
30/08/2021;8;13/05/2021;105;€;False;eurowings;BER;VLC;Berlín;Alemania;Valencia;30;;
31/08/2021;8;13/05/2021;155;€;False;eurowings;BER;VLC;Berlín;Alemania;Valencia;31;;
01/06/2021;6;13/05/2021;152;€;False;KLM;MUC;VLC;Múnich;Alemania;Valencia;1;;
02/06/2021;6;13/05/2021;91;€;False;Blue Air;MUC;VLC;Múnich;Alemania;Valencia;2;;
03/06/2021;6;13/05/2021;112;€;False;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;3;;
03/06/2021;6;13/05/2021;181;€;True;British Airways;MUC;VLC;Múnich;Alemania;Valencia;3;;
04/06/2021;6;13/05/2021;78;€;False;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;4;;
04/06/2021;6;13/05/2021;120;€;True;eurowings;MUC;VLC;Múnich;Alemania;Valencia;4;;
05/06/2021;6;13/05/2021;107;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;5;;
06/06/2021;6;13/05/2021;85;€;False;TAP Air Portugal;MUC;VLC;Múnich;Alemania;Valencia;6;;
06/06/2021;6;13/05/2021;101;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;6;;
07/06/2021;6;13/05/2021;74;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania;Valencia;7;;
08/06/2021;6;13/05/2021;81;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania;Valencia;8;;
09/06/2021;6;13/05/2021;78;€;False;Air Europa;MUC;VLC;Múnich;Alemania;Valencia;9;;
10/06/2021;6;13/05/2021;81;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania;Valencia;10;;
10/06/2021;6;13/05/2021;101;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;10;;
11/06/2021;6;13/05/2021;85;€;False;TAP Air Portugal;MUC;VLC;Múnich;Alemania;Valencia;11;;
12/06/2021;6;13/05/2021;85;€;False;TAP Air Portugal;MUC;VLC;Múnich;Alemania;Valencia;12;;
12/06/2021;6;13/05/2021;126;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;12;;
13/06/2021;6;13/05/2021;80;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania;Valencia;13;;
13/06/2021;6;13/05/2021;152;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;13;;
14/06/2021;6;13/05/2021;92;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania;Valencia;14;;
15/06/2021;6;13/05/2021;79;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;15;;
16/06/2021;6;13/05/2021;75;€;False;Blue Air;MUC;VLC;Múnich;Alemania;Valencia;16;;
17/06/2021;6;13/05/2021;95;€;False;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;17;;
17/06/2021;6;13/05/2021;107;€;True;eurowings;MUC;VLC;Múnich;Alemania;Valencia;17;;
18/06/2021;6;13/05/2021;78;€;False;Air Europa;MUC;VLC;Múnich;Alemania;Valencia;18;;
19/06/2021;6;13/05/2021;85;€;False;TAP Air Portugal;MUC;VLC;Múnich;Alemania;Valencia;19;;
19/06/2021;6;13/05/2021;144;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;19;;
20/06/2021;6;13/05/2021;81;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania;Valencia;20;;
20/06/2021;6;13/05/2021;143;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;20;;
21/06/2021;6;13/05/2021;81;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania;Valencia;21;;
22/06/2021;6;13/05/2021;64;€;False;Blue Air;MUC;VLC;Múnich;Alemania;Valencia;22;;
23/06/2021;6;13/05/2021;85;€;False;TAP Air Portugal;MUC;VLC;Múnich;Alemania;Valencia;23;;
24/06/2021;6;13/05/2021;140;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;24;;
25/06/2021;6;13/05/2021;106;€;False;TAP Air Portugal;MUC;VLC;Múnich;Alemania;Valencia;25;;
26/06/2021;6;13/05/2021;106;€;False;TAP Air Portugal;MUC;VLC;Múnich;Alemania;Valencia;26;;
26/06/2021;6;13/05/2021;153;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;26;;
27/06/2021;6;13/05/2021;85;€;False;TAP Air Portugal;MUC;VLC;Múnich;Alemania;Valencia;27;;
27/06/2021;6;13/05/2021;147;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;27;;
28/06/2021;6;13/05/2021;170;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;28;;
30/06/2021;6;13/05/2021;84;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania;Valencia;30;;
01/07/2021;7;13/05/2021;60;€;False;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;1;;
01/07/2021;7;13/05/2021;123;€;True;eurowings;MUC;VLC;Múnich;Alemania;Valencia;1;;
02/07/2021;7;13/05/2021;140;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;2;;
03/07/2021;7;13/05/2021;60;€;False;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;3;;
03/07/2021;7;13/05/2021;126;€;True;eurowings;MUC;VLC;Múnich;Alemania;Valencia;3;;
04/07/2021;7;13/05/2021;81;€;False;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;4;;
04/07/2021;7;13/05/2021;100;€;True;eurowings;MUC;VLC;Múnich;Alemania;Valencia;4;;
05/07/2021;7;13/05/2021;57;€;False;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;5;;
05/07/2021;7;13/05/2021;107;€;True;eurowings;MUC;VLC;Múnich;Alemania;Valencia;5;;
06/07/2021;7;13/05/2021;140;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;6;;
07/07/2021;7;13/05/2021;87;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;7;;
08/07/2021;7;13/05/2021;119;€;False;KLM;MUC;VLC;Múnich;Alemania;Valencia;8;;
08/07/2021;7;13/05/2021;133;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;8;;
09/07/2021;7;13/05/2021;74;€;False;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;9;;
09/07/2021;7;13/05/2021;101;€;True;eurowings;MUC;VLC;Múnich;Alemania;Valencia;9;;
10/07/2021;7;13/05/2021;89;€;False;Air Dolomiti;MUC;VLC;Múnich;Alemania;Valencia;10;;
10/07/2021;7;13/05/2021;154;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;10;;
12/07/2021;7;13/05/2021;60;€;False;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;12;;
12/07/2021;7;13/05/2021;115;€;True;eurowings;MUC;VLC;Múnich;Alemania;Valencia;12;;
13/07/2021;7;13/05/2021;110;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;13;;
14/07/2021;7;13/05/2021;95;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;14;;
15/07/2021;7;13/05/2021;170;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;15;;
16/07/2021;7;13/05/2021;170;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;16;;
18/07/2021;7;13/05/2021;60;€;False;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;18;;
18/07/2021;7;13/05/2021;101;€;True;eurowings;MUC;VLC;Múnich;Alemania;Valencia;18;;
19/07/2021;7;13/05/2021;140;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;19;;
20/07/2021;7;13/05/2021;110;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;20;;
21/07/2021;7;13/05/2021;95;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;21;;
22/07/2021;7;13/05/2021;120;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;22;;
23/07/2021;7;13/05/2021;120;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;23;;
24/07/2021;7;13/05/2021;119;€;False;KLM;MUC;VLC;Múnich;Alemania;Valencia;24;;
24/07/2021;7;13/05/2021;159;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;24;;
27/07/2021;7;13/05/2021;110;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;27;;
28/07/2021;7;13/05/2021;95;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;28;;
29/07/2021;7;13/05/2021;88;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania;Valencia;29;;
29/07/2021;7;13/05/2021;122;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;29;;
30/07/2021;7;13/05/2021;115;€;False;easyJet;MUC;VLC;Múnich;Alemania;Valencia;30;;
30/07/2021;7;13/05/2021;128;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;30;;
31/07/2021;7;13/05/2021;93;€;False;Air Europa;MUC;VLC;Múnich;Alemania;Valencia;31;;
31/07/2021;7;13/05/2021;159;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;31;;
02/08/2021;8;13/05/2021;170;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;2;;
03/08/2021;8;13/05/2021;110;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;3;;
04/08/2021;8;13/05/2021;85;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;4;;
05/08/2021;8;13/05/2021;85;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania;Valencia;5;;
05/08/2021;8;13/05/2021;125;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;5;;
06/08/2021;8;13/05/2021;120;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;6;;
07/08/2021;8;13/05/2021;119;€;False;KLM;MUC;VLC;Múnich;Alemania;Valencia;7;;
07/08/2021;8;13/05/2021;159;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;7;;
09/08/2021;8;13/05/2021;140;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;9;;
10/08/2021;8;13/05/2021;95;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;10;;
11/08/2021;8;13/05/2021;85;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;11;;
12/08/2021;8;13/05/2021;85;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;12;;
13/08/2021;8;13/05/2021;97;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania;Valencia;13;;
13/08/2021;8;13/05/2021;133;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;13;;
14/08/2021;8;13/05/2021;100;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania;Valencia;14;;
14/08/2021;8;13/05/2021;179;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;14;;
15/08/2021;8;13/05/2021;78;€;False;Air Europa;MUC;VLC;Múnich;Alemania;Valencia;15;;
15/08/2021;8;13/05/2021;148;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;15;;
16/08/2021;8;13/05/2021;110;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;16;;
17/08/2021;8;13/05/2021;95;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;17;;
18/08/2021;8;13/05/2021;85;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;18;;
19/08/2021;8;13/05/2021;85;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;19;;
20/08/2021;8;13/05/2021;120;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;20;;
23/08/2021;8;13/05/2021;89;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania;Valencia;23;;
23/08/2021;8;13/05/2021;131;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;23;;
24/08/2021;8;13/05/2021;95;€;False;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;24;;
24/08/2021;8;13/05/2021;107;€;True;eurowings;MUC;VLC;Múnich;Alemania;Valencia;24;;
25/08/2021;8;13/05/2021;85;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;25;;
26/08/2021;8;13/05/2021;85;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;26;;
27/08/2021;8;13/05/2021;120;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;27;;
28/08/2021;8;13/05/2021;94;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania;Valencia;28;;
28/08/2021;8;13/05/2021;178;€;True;Lufthansa;MUC;VLC;Múnich;Alemania;Valencia;28;;
30/08/2021;8;13/05/2021;120;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;30;;
31/08/2021;8;13/05/2021;110;€;False;eurowings;MUC;VLC;Múnich;Alemania;Valencia;31;;
01/06/2021;6;13/05/2021;50;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;1;;
02/06/2021;6;13/05/2021;68;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;2;;
03/06/2021;6;13/05/2021;48;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;3;;
04/06/2021;6;13/05/2021;44;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;4;;
05/06/2021;6;13/05/2021;43;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;5;;
06/06/2021;6;13/05/2021;54;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;6;;
07/06/2021;6;13/05/2021;26;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;7;;
08/06/2021;6;13/05/2021;48;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;8;;
09/06/2021;6;13/05/2021;37;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;9;;
10/06/2021;6;13/05/2021;40;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;10;;
11/06/2021;6;13/05/2021;47;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;11;;
12/06/2021;6;13/05/2021;43;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;12;;
13/06/2021;6;13/05/2021;50;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;13;;
14/06/2021;6;13/05/2021;28;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;14;;
16/06/2021;6;13/05/2021;46;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;16;;
17/06/2021;6;13/05/2021;62;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;17;;
18/06/2021;6;13/05/2021;43;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;18;;
19/06/2021;6;13/05/2021;42;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;19;;
20/06/2021;6;13/05/2021;38;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;20;;
21/06/2021;6;13/05/2021;29;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;21;;
22/06/2021;6;13/05/2021;57;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;22;;
24/06/2021;6;13/05/2021;58;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;24;;
25/06/2021;6;13/05/2021;45;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;25;;
26/06/2021;6;13/05/2021;47;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;26;;
27/06/2021;6;13/05/2021;61;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;27;;
28/06/2021;6;13/05/2021;47;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;28;;
01/07/2021;7;13/05/2021;44;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;1;;
03/07/2021;7;13/05/2021;62;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;3;;
04/07/2021;7;13/05/2021;56;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;4;;
05/07/2021;7;13/05/2021;42;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;5;;
07/07/2021;7;13/05/2021;48;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;7;;
08/07/2021;7;13/05/2021;43;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;8;;
09/07/2021;7;13/05/2021;61;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;9;;
10/07/2021;7;13/05/2021;53;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;10;;
14/07/2021;7;13/05/2021;49;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;14;;
16/07/2021;7;13/05/2021;60;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;16;;
17/07/2021;7;13/05/2021;60;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;17;;
20/07/2021;7;13/05/2021;46;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;20;;
22/07/2021;7;13/05/2021;48;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;22;;
23/07/2021;7;13/05/2021;50;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;23;;
24/07/2021;7;13/05/2021;66;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;24;;
30/07/2021;7;13/05/2021;76;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;30;;
31/07/2021;7;13/05/2021;70;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;31;;
01/08/2021;8;13/05/2021;58;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;1;;
02/08/2021;8;13/05/2021;52;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;2;;
05/08/2021;8;13/05/2021;45;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;5;;
06/08/2021;8;13/05/2021;72;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;6;;
07/08/2021;8;13/05/2021;77;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;7;;
09/08/2021;8;13/05/2021;56;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;9;;
11/08/2021;8;13/05/2021;58;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;11;;
14/08/2021;8;13/05/2021;78;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;14;;
18/08/2021;8;13/05/2021;81;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;18;;
20/08/2021;8;13/05/2021;80;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;20;;
25/08/2021;8;13/05/2021;50;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;25;;
27/08/2021;8;13/05/2021;69;€;False;Ryanair;HHN;VLC;Fráncfort del Meno;Alemania;Valencia;27;;
